pid,uri,title,longitude,latitude,names
39270,https://pleiades.stoa.org/places/39270,Adedou Kome,42.948026,14.798024,::Adedou Kome|None:arb:al-Ḥudaida/al-Hudaida/el-Hodeida/al-Hudayda/el-Hodeyda/al-Hudaidah/el-Hodeidah/al-Hudaydah/el-Hodeydah|None:None:Hodeida
39271,https://pleiades.stoa.org/places/39271,Adouli,39.6591296,15.2616612,::Adouli|::Adule
39272,https://pleiades.stoa.org/places/39272,Adoulitikos Kolpos,39.7108842,15.3619056,::Adoulitikos Kolpos|Gulf of Zula:en:Gulf of Zula|Annesley Bay:en:Annesley Bay
39273,https://pleiades.stoa.org/places/39273,Adramiton Chora,50.497159120545334,16.38080125196526,::Adramiton Chora|::Adramyta|::Atramitis|::Astramitis|حضرموت:ar:Hadramaut/Hadhramaut/hadramawt
39274,https://pleiades.stoa.org/places/39274,Aethiopia,39.66061943218561,10.737069097886705,::Aethiopia
39275,https://pleiades.stoa.org/places/39275,Agathokleous Ins.,52.2773862,12.1797995,::Agathokleous
39276,https://pleiades.stoa.org/places/39276,Agraei,49.05945142056254,15.018868681529256,::Agraei|::Harrei
39277,https://pleiades.stoa.org/places/39277,Ailou Kome,43.376606,13.871006,::Ailou Kome
39278,https://pleiades.stoa.org/places/39278,Aithiopika (mountain),40.12201671135662,11.498770571833788,::Aithiopika
39279,https://pleiades.stoa.org/places/39279,Akila/Okelis,43.479115718658996,12.713776033658277,::Akila|::Okelis|::Ocilia
39280,https://pleiades.stoa.org/places/39280,Akme,42.841909,16.468331,::Akme|::Ambe
39282,https://pleiades.stoa.org/places/39282,Amaitaei,44.096212547858165,14.678498015872199,::Amaitaei
39284,https://pleiades.stoa.org/places/39284,Ammoniou (promontory),44.86639,12.74972,::Ammoniou Pr.|Little Aden:en:Little Aden|عدن الصغرى:ar:‘Adan aş Şughrá/`Adan as Sughra/eadn alsughraa
39285,https://pleiades.stoa.org/places/39285,Amnestum,44.793055,16.699491,::Amnestum|::Nestum
39286,https://pleiades.stoa.org/places/39286,Anagrana/Negram,44.18,17.477,::Anagrana|::Negram|Νέγρανα:grc:Negrana|نجران:ar:Nagran/Najran|الأخدود:ar:al-Ukhdūd/al-Ukhdud/Al-Okhdood/al'akhdud
39287,https://pleiades.stoa.org/places/39287,Anchitai,44.008368551190124,13.871318840312577,::Anchitai|::Akchenoi
39290,https://pleiades.stoa.org/places/39290,Arabicus Sinus/Erythr(ae)um/Rubrum Mare,39.5,19.0,::Arabicus Sinus|::Erythraeum|::Erythrum|:la:Rubrum Mare|::Indike Thalassa|:en:Red Sea|Ἀραβικὸς Κόλπος:grc:Arabikos kolpos|:ota:Baḥr-i Ḳulzüm
39291,https://pleiades.stoa.org/places/39291,Ararene,43.04018794075882,17.8782026129451,Ἀραρηνή:grc:Ararene|:ar:Jizan|:ar:al-'Ara'ir
39292,https://pleiades.stoa.org/places/39292,Are,48.7335031109817,15.941401312396055,::Are
39293,https://pleiades.stoa.org/places/39293,Aromata Emporion,50.948956,11.825923,::Aromata Emporion
39295,https://pleiades.stoa.org/places/39295,Arsinoe,43.251399,12.711748,::Arsinoe
39297,https://pleiades.stoa.org/places/39297,Askitai,57.5,17.5,::Askitai
39298,https://pleiades.stoa.org/places/39298,Astapous (river),35.51457545531424,11.862329927331956,::Astapous|Blue Nile:en:Blue Nile
39300,https://pleiades.stoa.org/places/39300,Athroula/Laththa,44.8045596,16.0186886,Ἄθρουλα:grc:Athroula|::Laththa|::Athlula|:la:Athrida|براقش:arb:Barāqish
39301,https://pleiades.stoa.org/places/39301,Ausara,52.098032,16.33209,::Ausara
39303,https://pleiades.stoa.org/places/39303,A(u)xoume,38.721292020401236,14.133850459089953,Aksum:en:Aksum|::Auxoume|::Axoume|Ἄξουμις:grc:Axoumis
39304,https://pleiades.stoa.org/places/39304,Aualites,43.098299,12.242145,::Aualites|Αὐαλίτης:grc:Aualites
39305,https://pleiades.stoa.org/places/39305,Aualites Sinus,47.10731220898384,12.35860587159105,::Aualites Sinus
39307,https://pleiades.stoa.org/places/39307,Azania,44.04281205843768,3.535632875206621,::Azania
39308,https://pleiades.stoa.org/places/39308,Azanium Mare/Barbarikon Pelagos,64.9999999,20.0000001,Azanium mare:la:Azanium Mare|::Barbarikon Pelagos
39310,https://pleiades.stoa.org/places/39310,Bachylitae,44.11660141428049,13.968002102532576,Bachylitae:la:Bachylitae|::Datilum
39311,https://pleiades.stoa.org/places/39311,Badeo,42.980529,15.220499,::Badeo|::Badis
39312,https://pleiades.stoa.org/places/39312,Baitios,42.819149,16.56401,::Baitios|::Baitheo
39314,https://pleiades.stoa.org/places/39314,Bosara,52.5,17.5,::Bosara
39315,https://pleiades.stoa.org/places/39315,Bracheia/Prasodes Thalassa,72.49999995,5.000000058430487e-08,::Bracheia|πρασώδης θάλασσα:grc:Prasodes Thalassa
39317,https://pleiades.stoa.org/places/39317,Calingi,43.57633266492425,16.431060098990848,::Calingi|::Chalingii
39318,https://pleiades.stoa.org/places/39318,Camarum (island),42.5984874534886,15.376031729432645,::Camarum|Kamaran:en:Kamaran
