pid,uri,title,longitude,latitude
148190,https://pleiades.stoa.org/places/148190,St-Pierre-les-Martigues,5.053319,43.369827
148216,https://pleiades.stoa.org/places/148216,Teste-Nègre,5.307387,43.401657
148226,https://pleiades.stoa.org/places/148226,Vallis Clara,4.647629,44.256597
148237,https://pleiades.stoa.org/places/148237,Vindasca,5.146838,43.99512
157816,https://pleiades.stoa.org/places/157816,Athenopolis,6.640921,43.270134
157843,https://pleiades.stoa.org/places/157843,Dinia,6.231425,44.090921
157850,https://pleiades.stoa.org/places/157850,Eturamina,6.493189,44.08571
157852,https://pleiades.stoa.org/places/157852,Le Fort,6.437904,43.454598
157868,https://pleiades.stoa.org/places/157868,Herakles Monoikos/Portus Monoeci,7.425673,43.740339
157891,https://pleiades.stoa.org/places/157891,Navelis,7.28351,43.725031
157894,https://pleiades.stoa.org/places/157894,Nicaea,7.266233,43.703436
157904,https://pleiades.stoa.org/places/157904,Pergantion,6.309294,43.11465
157920,https://pleiades.stoa.org/places/157920,Salinae,6.510738,43.847565
157923,https://pleiades.stoa.org/places/157923,Sanitium,6.406847,43.913316
157934,https://pleiades.stoa.org/places/157934,Taurois/Tauroention,5.803273,43.074395
157936,https://pleiades.stoa.org/places/157936,Telo Martius,5.931031,43.1251
157952,https://pleiades.stoa.org/places/157952,Vintium,7.113504,43.722738
167624,https://pleiades.stoa.org/places/167624,Aeria,4.755811,44.32022
167627,https://pleiades.stoa.org/places/167627,Akousion/Acunum,4.750905,44.558333
167630,https://pleiades.stoa.org/places/167630,Albinnum,5.945534,45.7858795
167654,https://pleiades.stoa.org/places/167654,Arebrigium,6.984632,45.764042
167657,https://pleiades.stoa.org/places/167657,Asa Paulini,4.718192,45.936105
167658,https://pleiades.stoa.org/places/167658,Augusta,5.05726,44.715501
167663,https://pleiades.stoa.org/places/167663,Axima/Forum Claudii Ceutronum,6.653224,45.556944
167675,https://pleiades.stoa.org/places/167675,Bergintrum,6.766804,45.615918
167676,https://pleiades.stoa.org/places/167676,Bergoiata,4.646003,44.370817
167677,https://pleiades.stoa.org/places/167677,Bergusium,5.276805,45.585793
167694,https://pleiades.stoa.org/places/167694,Brivas,3.383993,45.293364
167699,https://pleiades.stoa.org/places/167699,Catorissium,6.03323,45.049809
167742,https://pleiades.stoa.org/places/167742,Dourion,4.777924,44.555077
167771,https://pleiades.stoa.org/places/167771,Forum Segusiavorum,4.222007,45.743773
167781,https://pleiades.stoa.org/places/167781,Geminae,6.130653,44.645028
167791,https://pleiades.stoa.org/places/167791,Icidmago,3.941957,45.389319
167792,https://pleiades.stoa.org/places/167792,Ictodurus,6.192454,44.57064
167798,https://pleiades.stoa.org/places/167798,Labisco,5.754422,45.436151
167806,https://pleiades.stoa.org/places/167806,Lemincum,5.9208005,45.5666305
167815,https://pleiades.stoa.org/places/167815,Lucus Augusti,5.451422,44.615727
167816,https://pleiades.stoa.org/places/167816,Ludna,4.729707,46.046113
167819,https://pleiades.stoa.org/places/167819,Lunna,4.740069,46.094027
