uri,title,summary,pleiades_uri
https://resource.manto.unh.edu/9720486,Cyphos (Thessaly),unlocatable city in Thessaly,https://pleiades.stoa.org/places/543761
https://resource.manto.unh.edu/11307012,Cyrbe (Rhodes),"unlocatable city on Rhodes, destroyed by a flood during the mythical period",https://pleiades.stoa.org/places/594975
https://resource.manto.unh.edu/11304765,Cyrnos (Caria),city in Chersonesos,https://pleiades.stoa.org/places/606324
https://resource.manto.unh.edu/10055475,Cyta (Pontos),city on the Black Sea,https://pleiades.stoa.org/places/863830
https://resource.manto.unh.edu/11322339,Cythnos (city),,https://pleiades.stoa.org/places/570402
https://resource.manto.unh.edu/11322338,Cythnos (island),,https://pleiades.stoa.org/places/570403
https://resource.manto.unh.edu/11298011,Cyzicos (Mysia),city in Mysia,https://pleiades.stoa.org/places/511218
https://resource.manto.unh.edu/11304121,Daidalidai (Attica),deme of Attica,https://pleiades.stoa.org/places/579905
https://resource.manto.unh.edu/11307869,Daphnous (Phocis),"city in Phocis, destroyed in the 340s BCE",https://pleiades.stoa.org/places/540722
https://resource.manto.unh.edu/11313055,Dascylion (Mysia),,https://pleiades.stoa.org/places/511226
https://resource.manto.unh.edu/10082267,Daunia (Italy),region of southern Italy,https://pleiades.stoa.org/places/442564
https://resource.manto.unh.edu/11300895,Debai (Arabia),region in Arabia,https://pleiades.stoa.org/places/39334
https://resource.manto.unh.edu/10773522,Delion (Boiotia),city near Tanagra,https://pleiades.stoa.org/places/540725
https://resource.manto.unh.edu/11332908,Deultum (Thrace),city in Thrace,https://pleiades.stoa.org/places/216788
https://resource.manto.unh.edu/10783657,Dia (island),island near Crete,https://pleiades.stoa.org/places/599590
https://resource.manto.unh.edu/11307191,Dion (Chalcidice),city on the Acte peninsula,https://pleiades.stoa.org/places/501400
https://resource.manto.unh.edu/9718703,Dion (Euboia),city on Euboia,https://pleiades.stoa.org/places/540734
https://resource.manto.unh.edu/10268815,Donacon (Boiotia),"location in Boiotia, site of Narcissos' spring",https://pleiades.stoa.org/places/540738
https://resource.manto.unh.edu/10276467,Donoussa (Achaia),city in Achaia between Pellene and Sicyon,https://pleiades.stoa.org/places/573188
https://resource.manto.unh.edu/9719372,Dorion (Messenia),city in Messenia,https://pleiades.stoa.org/places/570202
https://resource.manto.unh.edu/11289265,Dotion (Thessaly),plain and city in Thessaly,https://pleiades.stoa.org/places/540741
https://resource.manto.unh.edu/10274485,Drepanon (Achaia),promontory in Achaia,https://pleiades.stoa.org/places/570203
https://resource.manto.unh.edu/11314536,Drepanon (W. Sicily),"city in western Sicily, modern Trapani",https://pleiades.stoa.org/places/462187
https://resource.manto.unh.edu/11325349,Dryopis (Epeiros),region near Ambracia,https://pleiades.stoa.org/places/530849
https://resource.manto.unh.edu/11327154,Ecbatana (Media),city in Media,https://pleiades.stoa.org/places/903021
https://resource.manto.unh.edu/11307375,Echinos (Thessaly),,https://pleiades.stoa.org/places/540749
https://resource.manto.unh.edu/11327001,Edfu (Egypt),city in Egypt,https://pleiades.stoa.org/places/785974
https://resource.manto.unh.edu/9612993,Edonia,territory of the Edonoi / Edones,https://pleiades.stoa.org/places/501409
https://resource.manto.unh.edu/8194714,Egypt,region in North Africa,https://pleiades.stoa.org/places/981503
https://resource.manto.unh.edu/9651942,Eilesion (Boiotia),city in Boiotia,https://pleiades.stoa.org/places/540750
https://resource.manto.unh.edu/9718727,Eion (Argolid),unlocatable city in the Argolid,https://pleiades.stoa.org/places/573195
https://resource.manto.unh.edu/11259209,Eiresiai (unlocatable),unlocatable place,https://pleiades.stoa.org/places/543735
https://resource.manto.unh.edu/11330818,Elea (Campania),city in Campania,https://pleiades.stoa.org/places/452488
https://resource.manto.unh.edu/9651944,Eleon (Boiotia),city in Boiotia,https://pleiades.stoa.org/places/579946
https://resource.manto.unh.edu/9614046,Elis (city),city in Elis,https://pleiades.stoa.org/places/570220
https://resource.manto.unh.edu/11306082,Ellopia (Euboia),city in Euboia,https://pleiades.stoa.org/places/540811
https://resource.manto.unh.edu/9720475,Elone (Thessaly),city in Thessaly,https://pleiades.stoa.org/places/540760
https://resource.manto.unh.edu/11311140,Elpiai (Italy),city in eastern Italy,https://pleiades.stoa.org/places/442758
https://resource.manto.unh.edu/11304162,Engion (Sicily),city on Sicily,https://pleiades.stoa.org/places/462195
https://resource.manto.unh.edu/9719388,Enispe (Arcadia),unlocatable city in Arcadia,https://pleiades.stoa.org/places/573203
https://resource.manto.unh.edu/9910854,Enope (Messenia),"unlocatable city in Messenia, identified as Gerenia or Pellana",https://pleiades.stoa.org/places/573205
https://resource.manto.unh.edu/11315127,Entella (Sicily),city in Sicily,https://pleiades.stoa.org/places/462197
https://resource.manto.unh.edu/9882786,Ephyra (Elis),"unlocatable, variously identified",https://pleiades.stoa.org/places/573208
https://resource.manto.unh.edu/11258655,Epidamnos (Illyria),"city in Illyria, later refounded by the Romans as Dyrrachium",https://pleiades.stoa.org/places/481818
https://resource.manto.unh.edu/10149878,Epidauros Limera (Laconia),city in Laconia,https://pleiades.stoa.org/places/570229
https://resource.manto.unh.edu/11308428,Epitalion (Elis),,https://pleiades.stoa.org/places/570231
https://resource.manto.unh.edu/11307778,Erana (Messenia),"city on the Messenian coast, near Pylos",https://pleiades.stoa.org/places/570232
https://resource.manto.unh.edu/11320876,Eresos (Lesbos),city on Lesbos,https://pleiades.stoa.org/places/550533
https://resource.manto.unh.edu/11307384,Eretria (Thessaly),,https://pleiades.stoa.org/places/540767
https://resource.manto.unh.edu/11329330,Eridanum (Italy),mouth of the River Po,https://pleiades.stoa.org/places/393462
https://resource.manto.unh.edu/11303631,Erineos (Doris),city in Doris,https://pleiades.stoa.org/places/540769
https://resource.manto.unh.edu/11304371,Erytheia (Iberia),"island on Spain's Atlantic coast, at times connected to the mainland",https://pleiades.stoa.org/places/255978
https://resource.manto.unh.edu/9651943,Erythrai (Boiotia),city in Boiotia,https://pleiades.stoa.org/places/540771
https://resource.manto.unh.edu/10149817,Etis (Laconia),city in Laconia founded by Aineias,https://pleiades.stoa.org/places/573215
https://resource.manto.unh.edu/11306234,Euboia (Macedonia),city in Macedonia,https://pleiades.stoa.org/places/491593
https://resource.manto.unh.edu/11303461,Euesperides (Libya),city in Libya,https://pleiades.stoa.org/places/373786
