created,description,details,provenance,title,uri,id,place_id,accuracy_assessment_uri,accuracy_radius,archaeological_remains,association_certainty,geometry_wkt,year_after_which,year_before_which,location_precision
2009-11-02T14:32:51Z,,,Barrington Atlas: BAtlas 10 C4 Tubantes,Undetermined location,https://pleiades.stoa.org/places/99047/undetermined,undetermined,99047,,,unknown,certain,"POLYGON ((6 52, 7 52, 7 53, 6 53, 6 52))",-30,640,rough
2009-11-02T14:33:11Z,,,Barrington Atlas: BAtlas 10 A4 Corbulonis Fossa,Undetermined location,https://pleiades.stoa.org/places/99662/undetermined,undetermined,99662,,,unknown,certain,"POLYGON ((4 52, 5 52, 5 53, 4 53, 4 52))",-30,300,rough
2010-07-05T12:58:56Z,,,Barrington Atlas: BAtlas 101 P4 Osrhoene,Barrington Atlas location,https://pleiades.stoa.org/places/991406/batlas-location,batlas-location,991406,,,unknown,certain,"POLYGON ((35 35, 40 35, 40 40, 35 40, 35 35))",,,rough
2010-07-05T12:59:00Z,,,Barrington Atlas: BAtlas 101 P5 Phoenice,Barrington Atlas location,https://pleiades.stoa.org/places/991410/batlas-location,batlas-location,991410,,,unknown,certain,"POLYGON ((35 30, 40 30, 40 35, 35 35, 35 30))",,,rough
2010-07-05T12:58:57Z,,,Barrington Atlas: BAtlas 101 P4 Syria Coele,Barrington Atlas location,https://pleiades.stoa.org/places/991407/batlas-location,batlas-location,991407,,,unknown,certain,"POLYGON ((35 35, 40 35, 40 40, 35 40, 35 35))",,,rough
2010-07-05T12:58:50Z,,,Barrington Atlas: BAtlas 101 P4 Augusta Euphratensis,Barrington Atlas location,https://pleiades.stoa.org/places/991401/batlas-location,batlas-location,991401,,,unknown,certain,"POLYGON ((35 35, 40 35, 40 40, 35 40, 35 35))",,,rough
2010-07-05T12:58:51Z,,,Barrington Atlas: BAtlas 101 P4 Cappadocia,Barrington Atlas location,https://pleiades.stoa.org/places/991402/batlas-location,batlas-location,991402,,,unknown,certain,"POLYGON ((35 35, 40 35, 40 40, 35 40, 35 35))",,,rough
2010-07-05T12:58:58Z,,,Barrington Atlas: BAtlas 101 P5 Arabia,Barrington Atlas location,https://pleiades.stoa.org/places/991408/batlas-location,batlas-location,991408,,,unknown,certain,"POLYGON ((35 30, 40 30, 40 35, 35 35, 35 30))",,,rough
2010-07-05T12:58:59Z,,,Barrington Atlas: BAtlas 101 P5 Augusta Libanensis,Barrington Atlas location,https://pleiades.stoa.org/places/991409/batlas-location,batlas-location,991409,,,unknown,certain,"POLYGON ((35 30, 40 30, 40 35, 35 35, 35 30))",,,rough
2010-07-05T12:57:46Z,,,Barrington Atlas: BAtlas 101 J2 Venetia et Histria,Barrington Atlas location,https://pleiades.stoa.org/places/991349/batlas-location,batlas-location,991349,,,unknown,certain,"POLYGON ((10 45, 15 45, 15 50, 10 50, 10 45))",,,rough
2010-07-05T12:57:14Z,,,Barrington Atlas: BAtlas 101 F2 Lugdunensis II,Barrington Atlas location,https://pleiades.stoa.org/places/991324/batlas-location,batlas-location,991324,,,unknown,certain,"POLYGON ((-5 45, 0 45, 0 50, -5 50, -5 45))",,,rough
2010-07-05T12:58:15Z,,,Barrington Atlas: BAtlas 101 L4 Creta,Barrington Atlas location,https://pleiades.stoa.org/places/991373/batlas-location,batlas-location,991373,,,unknown,certain,"POLYGON ((20 35, 25 35, 25 40, 20 40, 20 35))",,,rough
2010-07-05T12:58:06Z,,,Barrington Atlas: BAtlas 101 L3 Dacia Mediterranea,Barrington Atlas location,https://pleiades.stoa.org/places/991365/batlas-location,batlas-location,991365,,,unknown,certain,"POLYGON ((20 40, 25 40, 25 45, 20 45, 20 40))",,,rough
2010-07-05T12:57:25Z,,,Barrington Atlas: BAtlas 101 G2 Lugdunensis I,Barrington Atlas location,https://pleiades.stoa.org/places/991332/batlas-location,batlas-location,991332,,,unknown,certain,"POLYGON ((0 45, 5 45, 5 50, 0 50, 0 45))",,,rough
2010-07-05T12:57:20Z,,,Barrington Atlas: BAtlas 101 F5 Mauretania Caesariensis,Barrington Atlas location,https://pleiades.stoa.org/places/991328/batlas-location,batlas-location,991328,,,unknown,certain,"POLYGON ((-5 30, 0 30, 0 35, -5 35, -5 30))",,,rough
2010-07-05T12:58:37Z,,,Barrington Atlas: BAtlas 101 N3 Diospontus,Barrington Atlas location,https://pleiades.stoa.org/places/991390/batlas-location,batlas-location,991390,,,unknown,certain,"POLYGON ((30 40, 35 40, 35 45, 30 45, 30 40))",,,rough
2010-07-05T12:58:31Z,,,Barrington Atlas: BAtlas 101 M4 Phrygia I,Barrington Atlas location,https://pleiades.stoa.org/places/991386/batlas-location,batlas-location,991386,,,unknown,certain,"POLYGON ((25 35, 30 35, 30 40, 25 40, 25 35))",,,rough
2010-07-05T12:58:33Z,,,Barrington Atlas: BAtlas 101 M5 Aegyptus Iovia,Barrington Atlas location,https://pleiades.stoa.org/places/991387/batlas-location,batlas-location,991387,,,unknown,certain,"POLYGON ((25 30, 30 30, 30 35, 25 35, 25 30))",,,rough
2010-07-05T12:57:21Z,,,Barrington Atlas: BAtlas 101 G1 Germania II,Barrington Atlas location,https://pleiades.stoa.org/places/991329/batlas-location,batlas-location,991329,,,unknown,certain,"POLYGON ((0 50, 5 50, 5 55, 0 55, 0 50))",,,rough
2010-07-05T12:57:26Z,,,Barrington Atlas: BAtlas 101 G3 Narbonensis I,Barrington Atlas location,https://pleiades.stoa.org/places/991333/batlas-location,batlas-location,991333,,,unknown,certain,"POLYGON ((0 40, 5 40, 5 45, 0 45, 0 40))",,,rough
2010-07-05T12:58:04Z,,,Barrington Atlas: BAtlas 101 K4 Epirus Vetus,Barrington Atlas location,https://pleiades.stoa.org/places/991364/batlas-location,batlas-location,991364,,,unknown,certain,"POLYGON ((15 35, 20 35, 20 40, 15 40, 15 35))",,,rough
2010-07-05T12:58:14Z,,,Barrington Atlas: BAtlas 101 L4 Achaia,Barrington Atlas location,https://pleiades.stoa.org/places/991372/batlas-location,batlas-location,991372,,,unknown,certain,"POLYGON ((20 35, 25 35, 25 40, 20 40, 20 35))",,,rough
2010-07-05T12:57:17Z,,,Barrington Atlas: BAtlas 101 F3 Novem Populi,Barrington Atlas location,https://pleiades.stoa.org/places/991325/batlas-location,batlas-location,991325,,,unknown,certain,"POLYGON ((-5 40, 0 40, 0 45, -5 45, -5 40))",,,rough
2010-07-05T12:57:38Z,,,Barrington Atlas: BAtlas 101 H4 Numidia Militiana,Barrington Atlas location,https://pleiades.stoa.org/places/991343/batlas-location,batlas-location,991343,,,unknown,certain,"POLYGON ((5 35, 10 35, 10 40, 5 40, 5 35))",,,rough
2010-07-05T12:58:44Z,,,Barrington Atlas: BAtlas 101 N5 Palaestina,Barrington Atlas location,https://pleiades.stoa.org/places/991396/batlas-location,batlas-location,991396,,,unknown,certain,"POLYGON ((30 30, 35 30, 35 35, 30 35, 30 30))",,,rough
2010-07-05T12:58:22Z,,,Barrington Atlas: BAtlas 101 M3 Scythia,Barrington Atlas location,https://pleiades.stoa.org/places/991379/batlas-location,batlas-location,991379,,,unknown,certain,"POLYGON ((25 40, 30 40, 30 45, 25 45, 25 40))",,,rough
2010-07-05T12:57:32Z,,,Barrington Atlas: BAtlas 101 H2 Sequania,Barrington Atlas location,https://pleiades.stoa.org/places/991338/batlas-location,batlas-location,991338,,,unknown,certain,"POLYGON ((5 45, 10 45, 10 50, 5 50, 5 45))",,,rough
2010-07-05T12:57:58Z,,,Barrington Atlas: BAtlas 101 K3 Apulia et Calabria,Barrington Atlas location,https://pleiades.stoa.org/places/991359/batlas-location,batlas-location,991359,,,unknown,certain,"POLYGON ((15 40, 20 40, 20 45, 15 45, 15 40))",,,rough
2010-07-05T12:57:12Z,,,Barrington Atlas: BAtlas 101 F1 Britannia II?,Barrington Atlas location,https://pleiades.stoa.org/places/991322/batlas-location,batlas-location,991322,,,unknown,certain,"POLYGON ((-5 50, 0 50, 0 55, -5 55, -5 50))",,,rough
2010-07-05T12:58:02Z,,,Barrington Atlas: BAtlas 101 K3 Praevalitana,Barrington Atlas location,https://pleiades.stoa.org/places/991363/batlas-location,batlas-location,991363,,,unknown,certain,"POLYGON ((15 40, 20 40, 20 45, 15 45, 15 40))",,,rough
2010-07-05T12:57:27Z,,,Barrington Atlas: BAtlas 101 G5 Mauretania Sitifensis,Barrington Atlas location,https://pleiades.stoa.org/places/991334/batlas-location,batlas-location,991334,,,unknown,certain,"POLYGON ((0 30, 5 30, 5 35, 0 35, 0 30))",,,rough
2010-07-05T12:57:29Z,,,Barrington Atlas: BAtlas 101 H2 Aemilia et Liguria,Barrington Atlas location,https://pleiades.stoa.org/places/991335/batlas-location,batlas-location,991335,,,unknown,certain,"POLYGON ((5 45, 10 45, 10 50, 5 50, 5 45))",,,rough
2010-07-05T12:58:01Z,,,Barrington Atlas: BAtlas 101 K3 Lucania et Bruttii,Barrington Atlas location,https://pleiades.stoa.org/places/991362/batlas-location,batlas-location,991362,,,unknown,certain,"POLYGON ((15 40, 20 40, 20 45, 15 45, 15 40))",,,rough
2010-07-05T12:58:16Z,,,Barrington Atlas: BAtlas 101 L4 Thessalia,Barrington Atlas location,https://pleiades.stoa.org/places/991374/batlas-location,batlas-location,991374,,,unknown,certain,"POLYGON ((20 35, 25 35, 25 40, 20 40, 20 35))",,,rough
2010-07-05T12:57:13Z,,,Barrington Atlas: BAtlas 101 F2 Aquitania II,Barrington Atlas location,https://pleiades.stoa.org/places/991323/batlas-location,batlas-location,991323,,,unknown,certain,"POLYGON ((-5 45, 0 45, 0 50, -5 50, -5 45))",,,rough
2010-07-05T12:57:57Z,,,Barrington Atlas: BAtlas 101 K2 Valeria,Barrington Atlas location,https://pleiades.stoa.org/places/991358/batlas-location,batlas-location,991358,,,unknown,certain,"POLYGON ((15 45, 20 45, 20 50, 15 50, 15 45))",,,rough
2010-07-05T12:58:24Z,,,Barrington Atlas: BAtlas 101 M4 Caria,Barrington Atlas location,https://pleiades.stoa.org/places/991381/batlas-location,batlas-location,991381,,,unknown,certain,"POLYGON ((25 35, 30 35, 30 40, 25 40, 25 35))",,,rough
2010-07-05T12:58:45Z,,,Barrington Atlas: BAtlas 101 N6 Aegyptus Herculia,Barrington Atlas location,https://pleiades.stoa.org/places/991397/batlas-location,batlas-location,991397,,,unknown,certain,"POLYGON ((30 25, 35 25, 35 30, 30 30, 30 25))",,,rough
2010-07-05T12:57:52Z,,,Barrington Atlas: BAtlas 101 J5 Tripolitana,Barrington Atlas location,https://pleiades.stoa.org/places/991354/batlas-location,batlas-location,991354,,,unknown,certain,"POLYGON ((10 30, 15 30, 15 35, 10 35, 10 30))",,,rough
2010-07-05T12:57:37Z,,,Barrington Atlas: BAtlas 101 H4 Numidia Cirtensis,Barrington Atlas location,https://pleiades.stoa.org/places/991342/batlas-location,batlas-location,991342,,,unknown,certain,"POLYGON ((5 35, 10 35, 10 40, 5 40, 5 35))",,,rough
2010-07-05T12:58:42Z,,,Barrington Atlas: BAtlas 101 N4 Phrygia II,Barrington Atlas location,https://pleiades.stoa.org/places/991394/batlas-location,batlas-location,991394,,,unknown,certain,"POLYGON ((30 35, 35 35, 35 40, 30 40, 30 35))",,,rough
2010-07-05T12:57:55Z,,,Barrington Atlas: BAtlas 101 K2 Savia,Barrington Atlas location,https://pleiades.stoa.org/places/991357/batlas-location,batlas-location,991357,,,unknown,certain,"POLYGON ((15 45, 20 45, 20 50, 15 50, 15 45))",,,rough
2010-07-05T12:57:36Z,,,Barrington Atlas: BAtlas 101 H4 Africa Proconsularis,Barrington Atlas location,https://pleiades.stoa.org/places/991341/batlas-location,batlas-location,991341,,,unknown,certain,"POLYGON ((5 35, 10 35, 10 40, 5 40, 5 35))",,,rough
2010-07-05T12:57:30Z,,,Barrington Atlas: BAtlas 101 H2 Belgica I,Barrington Atlas location,https://pleiades.stoa.org/places/991336/batlas-location,batlas-location,991336,,,unknown,certain,"POLYGON ((5 45, 10 45, 10 50, 5 50, 5 45))",,,rough
2010-07-05T12:58:00Z,,,Barrington Atlas: BAtlas 101 K3 Epirus Nova,Barrington Atlas location,https://pleiades.stoa.org/places/991361/batlas-location,batlas-location,991361,,,unknown,certain,"POLYGON ((15 40, 20 40, 20 45, 15 45, 15 40))",,,rough
2010-07-05T12:58:20Z,,,Barrington Atlas: BAtlas 101 M3 Haemimontus,Barrington Atlas location,https://pleiades.stoa.org/places/991377/batlas-location,batlas-location,991377,,,unknown,certain,"POLYGON ((25 40, 30 40, 30 45, 25 45, 25 40))",,,rough
2010-07-05T12:58:46Z,,,Barrington Atlas: BAtlas 101 N6 Thebais,Barrington Atlas location,https://pleiades.stoa.org/places/991398/batlas-location,batlas-location,991398,,,unknown,certain,"POLYGON ((30 25, 35 25, 35 30, 30 30, 30 25))",,,rough
2010-07-05T12:57:10Z,,,Barrington Atlas: BAtlas 101 E5 Mauretania Tingitana,Barrington Atlas location,https://pleiades.stoa.org/places/991320/batlas-location,batlas-location,991320,,,unknown,certain,"POLYGON ((-10 30, -5 30, -5 35, -10 35, -10 30))",,,rough
2010-07-05T12:57:11Z,,,Barrington Atlas: BAtlas 101 F1 Britannia I,Barrington Atlas location,https://pleiades.stoa.org/places/991321/batlas-location,batlas-location,991321,,,unknown,certain,"POLYGON ((-5 50, 0 50, 0 55, -5 55, -5 50))",,,rough
2010-07-05T12:58:19Z,,,Barrington Atlas: BAtlas 101 M3 Europa,Barrington Atlas location,https://pleiades.stoa.org/places/991376/batlas-location,batlas-location,991376,,,unknown,certain,"POLYGON ((25 40, 30 40, 30 45, 25 45, 25 40))",,,rough
2010-07-05T12:57:31Z,,,Barrington Atlas: BAtlas 101 H2 Germania I,Barrington Atlas location,https://pleiades.stoa.org/places/991337/batlas-location,batlas-location,991337,,,unknown,certain,"POLYGON ((5 45, 10 45, 10 50, 5 50, 5 45))",,,rough
2010-07-05T12:57:35Z,,,Barrington Atlas: BAtlas 101 H3 Viennensis,Barrington Atlas location,https://pleiades.stoa.org/places/991340/batlas-location,batlas-location,991340,,,unknown,certain,"POLYGON ((5 40, 10 40, 10 45, 5 45, 5 40))",,,rough
2010-07-05T12:57:07Z,,,Barrington Atlas: BAtlas 101 E3 Gallaecia,Barrington Atlas location,https://pleiades.stoa.org/places/991317/batlas-location,batlas-location,991317,,,unknown,certain,"POLYGON ((-10 40, -5 40, -5 45, -10 45, -10 40))",,,rough
2010-07-05T12:58:27Z,,,Barrington Atlas: BAtlas 101 M4 Insulae,Barrington Atlas location,https://pleiades.stoa.org/places/991383/batlas-location,batlas-location,991383,,,unknown,certain,"POLYGON ((25 35, 30 35, 30 40, 25 40, 25 35))",,,rough
2010-07-05T12:57:23Z,,,Barrington Atlas: BAtlas 101 G2 Aquitania I,Barrington Atlas location,https://pleiades.stoa.org/places/991330/batlas-location,batlas-location,991330,,,unknown,certain,"POLYGON ((0 45, 5 45, 5 50, 0 50, 0 45))",,,rough
2010-07-05T12:58:09Z,,,Barrington Atlas: BAtlas 101 L3 Dardania,Barrington Atlas location,https://pleiades.stoa.org/places/991367/batlas-location,batlas-location,991367,,,unknown,certain,"POLYGON ((20 40, 25 40, 25 45, 20 45, 20 40))",,,rough
2010-07-05T12:58:34Z,,,Barrington Atlas: BAtlas 101 M5 Libya Inferior,Barrington Atlas location,https://pleiades.stoa.org/places/991388/batlas-location,batlas-location,991388,,,unknown,certain,"POLYGON ((25 30, 30 30, 30 35, 25 35, 25 30))",,,rough
2010-07-05T12:57:49Z,,,Barrington Atlas: BAtlas 101 J3 Flaminia et Picenum,Barrington Atlas location,https://pleiades.stoa.org/places/991351/batlas-location,batlas-location,991351,,,unknown,certain,"POLYGON ((10 40, 15 40, 15 45, 10 45, 10 40))",,,rough
2010-07-05T12:57:44Z,,,Barrington Atlas: BAtlas 101 J2 Noricum Ripense,Barrington Atlas location,https://pleiades.stoa.org/places/991347/batlas-location,batlas-location,991347,,,unknown,certain,"POLYGON ((10 45, 15 45, 15 50, 10 50, 10 45))",,,rough
2010-07-05T12:57:43Z,,,Barrington Atlas: BAtlas 101 J2 Noricum Mediterraneum,Barrington Atlas location,https://pleiades.stoa.org/places/991346/batlas-location,batlas-location,991346,,,unknown,certain,"POLYGON ((10 45, 15 45, 15 50, 10 50, 10 45))",,,rough
2010-07-05T12:58:40Z,,,Barrington Atlas: BAtlas 101 N4 Galatia,Barrington Atlas location,https://pleiades.stoa.org/places/991393/batlas-location,batlas-location,991393,,,unknown,certain,"POLYGON ((30 35, 35 35, 35 40, 30 40, 30 35))",,,rough
2010-07-05T12:58:30Z,,,Barrington Atlas: BAtlas 101 M4 Lydia,Barrington Atlas location,https://pleiades.stoa.org/places/991385/batlas-location,batlas-location,991385,,,unknown,certain,"POLYGON ((25 35, 30 35, 30 40, 25 40, 25 35))",,,rough
2010-07-05T12:57:19Z,,,Barrington Atlas: BAtlas 101 F4 Carthaginiensis,Barrington Atlas location,https://pleiades.stoa.org/places/991327/batlas-location,batlas-location,991327,,,unknown,certain,"POLYGON ((-5 35, 0 35, 0 40, -5 40, -5 35))",,,rough
2010-07-05T12:58:12Z,,,Barrington Atlas: BAtlas 101 L3 Rhodope,Barrington Atlas location,https://pleiades.stoa.org/places/991370/batlas-location,batlas-location,991370,,,unknown,certain,"POLYGON ((20 40, 25 40, 25 45, 20 45, 20 40))",,,rough
2010-07-05T12:58:07Z,,,Barrington Atlas: BAtlas 101 L3 Dacia Ripensis,Barrington Atlas location,https://pleiades.stoa.org/places/991366/batlas-location,batlas-location,991366,,,unknown,certain,"POLYGON ((20 40, 25 40, 25 45, 20 45, 20 40))",,,rough
2010-07-05T12:58:35Z,,,Barrington Atlas: BAtlas 101 N3 Bithynia,Barrington Atlas location,https://pleiades.stoa.org/places/991389/batlas-location,batlas-location,991389,,,unknown,certain,"POLYGON ((30 40, 35 40, 35 45, 30 45, 30 40))",,,rough
2010-07-05T12:57:24Z,,,Barrington Atlas: BAtlas 101 G2 Belgica II,Barrington Atlas location,https://pleiades.stoa.org/places/991331/batlas-location,batlas-location,991331,,,unknown,certain,"POLYGON ((0 45, 5 45, 5 50, 0 50, 0 45))",,,rough
2010-07-05T12:56:47Z,,,Barrington Atlas: BAtlas 101 F1 Britanniae,Barrington Atlas location,https://pleiades.stoa.org/places/992071/batlas-location,batlas-location,992071,,,unknown,certain,"POLYGON ((-5 50, 0 50, 0 55, -5 55, -5 50))",,,rough
2010-07-05T12:56:55Z,,,Barrington Atlas: BAtlas 101 J2 Pannoniae,Barrington Atlas location,https://pleiades.stoa.org/places/992076/batlas-location,batlas-location,992076,,,unknown,certain,"POLYGON ((10 45, 15 45, 15 50, 10 50, 10 45))",,,rough
2010-07-05T12:56:56Z,,,Barrington Atlas: BAtlas 101 L3 Moesiae,Barrington Atlas location,https://pleiades.stoa.org/places/992077/batlas-location,batlas-location,992077,,,unknown,certain,"POLYGON ((20 40, 25 40, 25 45, 20 45, 20 40))",,,rough
2010-07-05T12:57:01Z,,,Barrington Atlas: BAtlas 101 N4 Pontica,Barrington Atlas location,https://pleiades.stoa.org/places/992081/batlas-location,batlas-location,992081,,,unknown,certain,"POLYGON ((30 35, 35 35, 35 40, 30 40, 30 35))",,,rough
2010-07-05T12:56:57Z,,,Barrington Atlas: BAtlas 101 L3 Thracia,Barrington Atlas location,https://pleiades.stoa.org/places/992078/batlas-location,batlas-location,992078,,,unknown,certain,"POLYGON ((20 40, 25 40, 25 45, 20 45, 20 40))",,,rough
2010-07-05T12:56:52Z,,,Barrington Atlas: BAtlas 101 F3 Viennensis,Barrington Atlas location,https://pleiades.stoa.org/places/992074/batlas-location,batlas-location,992074,,,unknown,certain,"POLYGON ((-5 40, 0 40, 0 45, -5 45, -5 40))",,,rough
2010-07-05T12:56:54Z,,,Barrington Atlas: BAtlas 101 F2 Galliae,Barrington Atlas location,https://pleiades.stoa.org/places/992075/batlas-location,batlas-location,992075,,,unknown,certain,"POLYGON ((-5 45, 0 45, 0 50, -5 50, -5 45))",,,rough
2010-07-05T12:56:59Z,,,Barrington Atlas: BAtlas 101 M6 Oriens,Barrington Atlas location,https://pleiades.stoa.org/places/992080/batlas-location,batlas-location,992080,,,unknown,certain,"POLYGON ((25 25, 30 25, 30 30, 25 30, 25 25))",,,rough
2010-07-05T12:56:49Z,,,Barrington Atlas: BAtlas 101 E4 Hispaniae,Barrington Atlas location,https://pleiades.stoa.org/places/992072/batlas-location,batlas-location,992072,,,unknown,certain,"POLYGON ((-10 35, -5 35, -5 40, -10 40, -10 35))",,,rough
2010-07-05T12:57:05Z,,,Barrington Atlas: BAtlas 101 H3 4,Barrington Atlas location,https://pleiades.stoa.org/places/992830/batlas-location,batlas-location,992830,,,unknown,certain,"POLYGON ((5 40, 10 40, 10 45, 5 45, 5 40))",,,rough
2010-07-05T12:57:02Z,,,Barrington Atlas: BAtlas 101 H3 1,Barrington Atlas location,https://pleiades.stoa.org/places/992827/batlas-location,batlas-location,992827,,,unknown,certain,"POLYGON ((5 40, 10 40, 10 45, 5 45, 5 40))",,,rough
2010-07-05T12:57:03Z,,,Barrington Atlas: BAtlas 101 H2 2,Barrington Atlas location,https://pleiades.stoa.org/places/992828/batlas-location,batlas-location,992828,,,unknown,certain,"POLYGON ((5 45, 10 45, 10 50, 5 50, 5 45))",,,rough
2010-07-05T12:57:04Z,,,Barrington Atlas: BAtlas 101 H3 3,Barrington Atlas location,https://pleiades.stoa.org/places/992829/batlas-location,batlas-location,992829,,,unknown,certain,"POLYGON ((5 40, 10 40, 10 45, 5 45, 5 40))",,,rough
2013-08-22T19:02:49Z,Approximate location from the TAVO index,"GANE OBJECT 32380
Map: BIV10
Corner Coordinates: [41, 37.299999999999997]
",TAVO Index,GANE Location 32380,https://pleiades.stoa.org/places/90032638/gane-location-32380,gane-location-32380,90032638,https://pleiades.stoa.org/features/metadata/tavo-2,1524.0,unknown,certain,"POLYGON ((41 37, 42 37, 42 38, 41 38, 41 37))",-720,640,rough
2025-02-26T14:21:04Z,Imagery Location: visible remains of Medamud temple,,Pleiades,Imagery Location: Temple of Montu,https://pleiades.stoa.org/places/907829423/imagery-location-temple-of-montu,imagery-location-temple-of-montu,907829423,https://pleiades.stoa.org/features/metadata/google-earth-2016ff,5.0,substantive,certain,"POLYGON ((32.70789401009881 25.73509144017918, 32.70774047496009 25.73473080913366, 32.71061962242947 25.73388529893641, 32.71074921785999 25.73426796805239, 32.7103735650693 25.73437639878432, 32.70998519842868 25.73448889686081, 32.70961182675725 25.7345782100885, 32.7092905031344 25.73466385126077, 32.70789401009881 25.73509144017918))",-2010,640,precise
2009-11-02T09:57:45Z,Roughly located within a bounding box,,Barrington Atlas: BAtlas 9,Undetermined location,https://pleiades.stoa.org/places/90602/undetermined,undetermined,90602,,,unknown,certain,"POLYGON ((-7 53, 1 53, 1 60, -7 60, -7 53))",-30,640,rough
2009-11-02T09:57:46Z,Roughly located within a bounding box,,Barrington Atlas: BAtlas 9,Undetermined location,https://pleiades.stoa.org/places/90603/undetermined,undetermined,90603,,,unknown,certain,"POLYGON ((-7 53, 1 53, 1 60, -7 60, -7 53))",-30,300,rough
2010-10-05T21:08:02Z,,,Barrington Atlas: BAtlas 92 D4,Barrington Atlas location,https://pleiades.stoa.org/places/904493/batlas-location,batlas-location,904493,,,unknown,certain,"POLYGON ((48 32, 49 32, 49 33, 48 33, 48 32))",-30,640,rough
2010-10-05T21:09:29Z,,,Barrington Atlas: BAtlas 92 B2 Jameh Shuran,Barrington Atlas location,https://pleiades.stoa.org/places/903049/batlas-location,batlas-location,903049,,,unknown,certain,"POLYGON ((46 34, 47 34, 47 35, 46 35, 46 34))",-550,-30,rough
2010-10-05T21:11:08Z,,,Barrington Atlas: BAtlas 92 D3 8,Barrington Atlas location,https://pleiades.stoa.org/places/903744/batlas-location,batlas-location,903744,,,unknown,certain,"POLYGON ((48 33, 49 33, 49 34, 48 34, 48 33))",300,640,rough
2010-10-05T21:11:06Z,,,Barrington Atlas: BAtlas 92 C3 6,Barrington Atlas location,https://pleiades.stoa.org/places/903742/batlas-location,batlas-location,903742,,,unknown,certain,"POLYGON ((47 33, 48 33, 48 34, 47 34, 47 33))",300,640,rough
2010-10-05T21:11:01Z,,,Barrington Atlas: BAtlas 92 B1 3,Barrington Atlas location,https://pleiades.stoa.org/places/903739/batlas-location,batlas-location,903739,,,unknown,certain,"POLYGON ((46 35, 47 35, 47 36, 46 36, 46 35))",-30,640,rough
2010-10-05T21:11:00Z,,,Barrington Atlas: BAtlas 92 B1 2,Barrington Atlas location,https://pleiades.stoa.org/places/903738/batlas-location,batlas-location,903738,,,unknown,certain,"POLYGON ((46 35, 47 35, 47 36, 46 36, 46 35))",-30,640,rough
2010-10-05T21:11:07Z,,,Barrington Atlas: BAtlas 92 C3 7,Barrington Atlas location,https://pleiades.stoa.org/places/903743/batlas-location,batlas-location,903743,,,unknown,certain,"POLYGON ((47 33, 48 33, 48 34, 47 34, 47 33))",300,640,rough
2010-10-05T21:10:43Z,,,Barrington Atlas: BAtlas 92 B3 Saimarreh/Eulaeus?/Ula(ya)? fl.,Barrington Atlas location,https://pleiades.stoa.org/places/903109/batlas-location,batlas-location,903109,,,unknown,certain,"POLYGON ((46 33, 47 33, 47 34, 46 34, 46 33))",,,rough
2010-10-05T21:08:42Z,,,Barrington Atlas: BAtlas 92 G4 Ateshgah,Barrington Atlas location,https://pleiades.stoa.org/places/902991/batlas-location,batlas-location,902991,,,unknown,certain,"POLYGON ((51 32, 52 32, 52 33, 51 33, 51 32))",300,640,rough
2010-10-05T21:11:11Z,,,Barrington Atlas: BAtlas 92 A2,Barrington Atlas location,https://pleiades.stoa.org/places/905247/batlas-location,batlas-location,905247,,,unknown,certain,"POLYGON ((45 34, 46 34, 46 35, 45 35, 45 34))",-30,640,rough
