place_id,place_type
208942676,feature
208942660,settlement
208942660,feature
208942637,settlement
208942637,feature
208942618,settlement
208942618,feature
208942659,settlement
208942659,feature
208942622,settlement
208942622,feature
208942675,settlement
208942675,feature
208942663,settlement
208942663,feature
208942634,settlement
208942634,feature
208942643,settlement
208942643,feature
208942614,settlement
208942614,feature
208942602,settlement
208942602,feature
208942655,settlement
208942655,feature
208942679,settlement
208942679,feature
208942696,feature
208942696,villa
208942680,settlement
208942680,feature
208942638,settlement
208942638,feature
208942639,settlement
208942639,feature
208942681,settlement
208942681,feature
208942678,settlement
208942678,feature
208942697,feature
208942697,villa
208942654,settlement
208942654,feature
208942603,settlement
208942603,feature
208942615,settlement
208942615,feature
208942642,settlement
208942642,feature
208942635,settlement
208942635,feature
208942662,settlement
208942662,feature
208942674,settlement
208942674,feature
208942623,settlement
208942623,feature
208942658,settlement
208942658,feature
208942619,settlement
208942619,feature
208942645,settlement
208942645,feature
208942612,settlement
208942612,feature
208942604,settlement
208942604,feature
208942653,settlement
208942653,feature
208942628,settlement
208942628,feature
208942690,feature
208942690,villa
208942669,settlement
208942669,feature
208942686,settlement
208942686,feature
208942649,settlement
208942649,feature
208942608,feature
208942608,church
208942624,settlement
208942624,feature
208942673,settlement
208942673,feature
208942665,settlement
208942665,feature
208942632,settlement
208942632,feature
208942633,settlement
208942633,feature
208942664,settlement
208942664,feature
208942672,settlement
208942672,feature
208942625,settlement
208942625,feature
208942609,feature
208942609,church
208942648,settlement
208942648,feature
208942668,settlement
208942668,feature
208942687,feature
208942687,villa
208942691,feature
208942691,villa
208942629,settlement
208942629,feature
208942652,settlement
208942652,feature
208942605,settlement
208942605,feature
208942613,settlement
208942613,feature
208942644,settlement
208942644,feature
208942145,settlement
208942145,unlabeled
208942153,monument
208942190,villa
208942190,unlabeled
208942186,villa
208942186,unlabeled
208942169,monument
208942149,settlement
208942149,unlabeled
208942173,monument
208942165,settlement
208942165,unlabeled
208942164,settlement
208942164,unlabeled
208942172,monument
208942148,settlement
208942148,unlabeled
208942187,villa
208942187,unlabeled
208942168,settlement
208942168,unlabeled
208942191,villa
208942191,unlabeled
208942152,settlement
208942152,unlabeled
208942144,bridge
208942159,settlement
208942159,unlabeled
208942175,unlabeled
208942175,fort
208942163,settlement
208942163,unlabeled
208942155,monument
208942196,villa
208942196,unlabeled
208942179,settlement
208942179,unlabeled
208942180,settlement
208942180,unlabeled
208942181,settlement
208942181,unlabeled
208942197,settlement
208942197,unlabeled
208942178,settlement
208942178,unlabeled
208942154,monument
208942162,settlement
208942162,unlabeled
208942174,unlabeled
208942174,fort
208942158,settlement
208942158,monument
208942161,settlement
208942161,unlabeled
208942177,settlement
208942177,unlabeled
208942198,monument
208942182,settlement
208942182,unlabeled
208942194,villa
208942194,unlabeled
208942157,monument
208942156,monument
208942195,villa
208942195,unlabeled
208942183,settlement
208942183,unlabeled
208942176,settlement
208942176,unlabeled
208942199,monument
208942160,settlement
208942160,unlabeled
208942184,settlement
208942184,unlabeled
208942192,villa
208942151,settlement
208942151,unlabeled
208942147,settlement
208942147,unlabeled
208942167,settlement
208942167,unlabeled
208942188,villa
208942188,unlabeled
208942171,monument
208942170,monument
208942166,settlement
208942166,unlabeled
208942189,villa
208942189,unlabeled
208942146,settlement
208942146,unlabeled
208942150,settlement
208942150,unlabeled
208942193,villa
208942193,unlabeled
208942185,villa
208942185,unlabeled
208942846,bridge
208942811,feature
208942811,fort
208942807,settlement
208942807,feature
208942850,fort
208942893,villa
208942893,unlabeled
208942885,settlement
208942885,unlabeled
208942827,settlement
208942827,feature
208942870,settlement
208942870,unlabeled
208942889,settlement
208942889,unlabeled
208942866,settlement
208942866,unlabeled
208942831,settlement
208942831,feature
208942830,settlement
208942830,feature
208942888,villa
208942888,unlabeled
208942871,settlement
208942871,unlabeled
208942826,settlement
208942826,feature
208942884,villa
208942884,unlabeled
208942892,settlement
208942892,unlabeled
208942851,fort
208942806,settlement
208942806,feature
208942810,feature
208942810,fort
208942847,bridge
208942821,settlement
208942821,feature
208942899,settlement
208942876,settlement
208942876,unlabeled
208942860,villa
208942860,unlabeled
208942837,bridge
208942840,bridge
208942817,settlement
208942817,feature
208942801,settlement
208942801,feature
208942856,station
208942856,unlabeled
208942895,villa
208942895,unlabeled
208942883,villa
208942883,unlabeled
208942882,villa
208942882,unlabeled
208942894,villa
208942894,unlabeled
208942857,villa
208942857,unlabeled
208942800,settlement
208942800,feature
208942816,settlement
208942816,feature
208942841,bridge
208942836,bridge
208942861,villa
208942861,unlabeled
208942877,unlabeled
208942877,fort
208942820,settlement
208942820,feature
208942835,bridge
208942862,settlement
208942862,unlabeled
208942874,cemetery
208942874,unlabeled
208942823,church
208942858,villa
208942858,unlabeled
208942819,settlement
208942819,feature
208942839,bridge
208942881,settlement
208942881,unlabeled
208942878,settlement
208942878,unlabeled
208942897,settlement
208942897,unlabeled
208942854,settlement
208942854,unlabeled
208942803,settlement
208942815,settlement
208942815,feature
208942842,bridge
208942843,bridge
208942814,settlement
208942814,feature
208942802,settlement
208942802,feature
208942855,villa
208942855,unlabeled
208942879,settlement
208942879,unlabeled
208942896,tumulus
208942896,unlabeled
208942880,settlement
208942880,unlabeled
208942838,bridge
208942818,settlement
208942818,feature
208942859,villa
208942859,unlabeled
208942822,feature
208942822,church
208942875,settlement
208942875,unlabeled
208942863,settlement
208942863,unlabeled
208942834,settlement
208942834,feature
208942868,settlement
208942868,unlabeled
208942887,settlement
208942887,unlabeled
208942891,settlement
208942891,unlabeled
208942829,settlement
208942829,feature
208942852,settlement
208942805,settlement
208942805,feature
208942813,settlement
208942813,feature
208942844,bridge
208942833,settlement
208942833,feature
208942864,settlement
208942864,unlabeled
208942872,settlement
208942872,unlabeled
208942825,settlement
208942825,feature
208942809,fort
208942848,bridge
208942849,bridge
208942808,settlement
208942808,feature
208942824,settlement
208942824,feature
208942873,settlement
208942873,unlabeled
208942865,settlement
208942865,unlabeled
208942832,settlement
208942832,feature
208942845,bridge
208942812,feature
208942812,church
208942804,settlement
208942804,feature
208942853,settlement
208942853,unlabeled
208942828,settlement
208942828,feature
208942890,settlement
208942890,unlabeled
208942869,settlement
208942869,unlabeled
208942886,settlement
208942886,unlabeled
208942450,settlement
208942450,unlabeled
208942407,settlement
208942407,unlabeled
208942411,settlement
208942411,unlabeled
208942446,villa
208942446,unlabeled
208942485,villa
208942485,unlabeled
208942493,villa
208942493,unlabeled
208942431,settlement
208942466,villa
208942466,unlabeled
208942489,settlement
208942489,unlabeled
208942470,settlement
208942470,unlabeled
208942427,settlement
208942427,unlabeled
208942426,settlement
208942426,unlabeled
208942471,settlement
208942471,unlabeled
208942467,villa
208942467,unlabeled
208942488,monument
208942430,wall-2
208942430,settlement
208942430,cemetery
208942430,monument
208942492,villa
208942484,villa
208942484,unlabeled
208942447,settlement
208942447,unlabeled
208942410,settlement
208942410,unlabeled
208942406,wall-2
208942406,cemetery
208942406,monument
208942451,settlement
208942451,unlabeled
208942437,villa
208942437,unlabeled
208942460,villa
208942460,unlabeled
208942476,monument
208942499,villa
208942499,unlabeled
208942421,unlabeled
208942421,fort
208942456,villa
208942456,unlabeled
208942401,settlement
208942401,unlabeled
208942417,settlement
208942417,unlabeled
208942440,cemetery
208942483,villa
208942483,monument
208942495,fort
208942494,villa
208942494,monument
208942482,villa
208942482,monument
208942441,villa
208942441,unlabeled
208942416,settlement
208942416,unlabeled
208942400,settlement
208942400,unlabeled
208942457,villa
208942457,unlabeled
208942420,settlement
208942420,unlabeled
208942477,monument
208942498,villa
208942498,unlabeled
208942461,villa
208942461,unlabeled
208942436,villa
208942436,unlabeled
208942423,wall-2
208942423,cemetery
208942423,monument
208942474,monument
208942462,villa
208942462,unlabeled
208942435,settlement
208942435,unlabeled
208942419,settlement
208942419,unlabeled
208942458,villa
208942458,unlabeled
208942497,villa
208942497,unlabeled
208942478,settlement
208942478,unlabeled
208942481,villa
208942481,unlabeled
208942439,settlement
208942439,unlabeled
208942442,villa
208942442,unlabeled
208942415,settlement
208942415,unlabeled
208942403,villa
208942403,unlabeled
208942454,villa
208942454,unlabeled
208942455,villa
208942455,unlabeled
208942402,villa
208942402,unlabeled
208942414,settlement
208942414,unlabeled
208942443,villa
208942443,unlabeled
208942438,cemetery
208942438,villa
208942480,monument
208942496,settlement
208942496,unlabeled
208942479,monument
208942459,villa
208942459,unlabeled
208942418,villa
208942418,unlabeled
208942434,settlement
208942434,unlabeled
208942463,villa
208942463,unlabeled
208942475,settlement
208942475,unlabeled
208942422,cemetery
208942422,unlabeled
208942429,settlement
208942429,unlabeled
208942491,villa
208942491,unlabeled
208942487,villa
208942487,unlabeled
208942468,settlement
208942468,unlabeled
208942444,villa
208942444,unlabeled
208942413,settlement
208942413,unlabeled
208942405,settlement
208942405,unlabeled
208942452,settlement
208942452,unlabeled
208942425,wall-2
208942425,cemetery
208942425,monument
208942472,settlement
208942472,unlabeled
208942464,villa
208942464,unlabeled
208942433,settlement
208942448,settlement
208942448,unlabeled
208942409,settlement
208942409,unlabeled
208942408,settlement
208942408,unlabeled
208942449,settlement
208942449,unlabeled
208942432,settlement
208942465,villa
208942465,unlabeled
208942473,villa
208942473,unlabeled
208942424,settlement
208942424,unlabeled
208942453,settlement
208942453,unlabeled
208942404,wall-2
208942404,monument
208942404,cemetery
208942404,fort
208942412,settlement
208942412,unlabeled
208942445,villa
208942445,unlabeled
208942486,villa
208942486,unlabeled
208942469,settlement
208942469,unlabeled
208942490,villa
208942490,unlabeled
208942428,settlement
208942428,unlabeled
208942329,villa
208942329,unlabeled
208942391,settlement
208942391,unlabeled
208942368,settlement
208942368,unlabeled
208942387,wall-2
208942387,cemetery
208942387,monument
208942344,monument
208942313,settlement
208942313,unlabeled
208942305,settlement
208942305,unlabeled
208942352,settlement
208942352,unlabeled
208942325,villa
208942325,unlabeled
208942372,settlement
208942364,settlement
208942364,unlabeled
208942333,villa
208942333,unlabeled
208942348,settlement
208942348,unlabeled
208942309,settlement
208942309,unlabeled
208942308,settlement
208942308,unlabeled
208942349,settlement
208942349,unlabeled
208942332,villa
208942332,unlabeled
208942365,settlement
208942365,unlabeled
208942373,settlement
208942373,unlabeled
208942324,villa
208942324,unlabeled
208942353,settlement
208942353,unlabeled
208942304,settlement
208942304,unlabeled
208942312,settlement
208942312,unlabeled
208942345,monument
208942369,settlement
208942369,unlabeled
208942386,wall-2
208942386,cemetery
208942386,monument
208942390,settlement
208942390,unlabeled
208942328,villa
208942328,unlabeled
208942323,villa
208942323,unlabeled
208942374,settlement
208942374,unlabeled
208942362,settlement
208942362,unlabeled
208942335,villa
208942335,unlabeled
208942319,cemetery
208942319,monument
208942358,settlement
208942358,unlabeled
208942378,settlement
208942378,unlabeled
208942397,settlement
208942397,unlabeled
208942381,villa
208942381,monument
208942339,villa
208942339,unlabeled
208942342,villa
208942342,unlabeled
208942315,settlement
208942315,unlabeled
208942303,settlement
208942303,unlabeled
208942354,settlement
208942354,unlabeled
208942355,settlement
208942355,unlabeled
208942302,settlement
208942302,unlabeled
208942314,settlement
208942314,unlabeled
208942343,villa
208942343,monument
208942338,villa
208942338,unlabeled
208942380,villa
208942380,monument
208942379,settlement
208942379,unlabeled
208942396,settlement
208942396,unlabeled
208942359,settlement
208942359,unlabeled
208942318,settlement
208942318,unlabeled
208942334,villa
208942334,unlabeled
208942363,settlement
208942363,unlabeled
208942375,settlement
208942375,unlabeled
208942322,villa
208942322,unlabeled
208942337,villa
208942337,unlabeled
208942360,settlement
208942360,unlabeled
208942399,settlement
208942399,unlabeled
208942376,settlement
208942376,unlabeled
208942321,villa
208942321,unlabeled
208942356,settlement
208942356,unlabeled
208942301,settlement
208942301,unlabeled
208942317,settlement
208942317,unlabeled
208942340,villa
208942340,monument
208942383,villa
208942383,unlabeled
208942395,settlement
208942395,unlabeled
208942394,settlement
208942394,unlabeled
208942382,villa
208942382,unlabeled
208942341,villa
208942341,unlabeled
208942316,settlement
208942316,unlabeled
208942300,settlement
208942300,unlabeled
208942357,settlement
208942357,unlabeled
208942320,villa
208942320,unlabeled
208942398,settlement
208942398,unlabeled
208942377,settlement
208942377,unlabeled
208942361,settlement
208942361,unlabeled
208942336,villa
208942336,unlabeled
208942350,settlement
208942350,unlabeled
208942307,settlement
208942307,unlabeled
208942311,settlement
208942311,unlabeled
208942346,settlement
208942346,unlabeled
208942385,villa
208942385,unlabeled
208942393,settlement
208942393,unlabeled
208942331,villa
208942331,unlabeled
208942389,settlement
208942389,unlabeled
208942366,settlement
208942366,unlabeled
208942370,settlement
208942370,unlabeled
208942327,villa
208942327,unlabeled
208942326,villa
208942326,unlabeled
208942371,settlement
208942371,unlabeled
208942388,settlement
208942367,settlement
208942367,unlabeled
208942330,settlement
208942330,unlabeled
208942392,settlement
208942392,unlabeled
208942384,villa
208942384,unlabeled
208942347,settlement
208942347,unlabeled
208942310,settlement
208942310,unlabeled
208942306,settlement
208942306,unlabeled
208942351,settlement
208942351,unlabeled
208942283,settlement
208942283,unlabeled
208942295,settlement
208942295,unlabeled
208942201,monument
208942256,villa
208942256,unlabeled
208942240,wall-2
208942240,monument
208942217,wall-2
208942217,monument
208942260,villa
208942260,unlabeled
208942237,wall-2
208942237,monument
208942221,settlement
208942221,unlabeled
208942299,settlement
208942299,unlabeled
208942276,settlement
208942276,unlabeled
208942298,settlement
208942298,unlabeled
208942277,settlement
208942277,unlabeled
208942220,settlement
208942220,unlabeled
208942236,wall-2
208942236,monument
208942261,villa
208942261,unlabeled
208942216,settlement
208942216,unlabeled
208942241,wall-2
208942241,monument
208942257,villa
208942257,unlabeled
208942200,monument
208942294,settlement
208942294,unlabeled
208942282,settlement
208942282,unlabeled
208942289,settlement
208942289,unlabeled
208942266,quarry
208942231,villa
208942231,unlabeled
208942227,villa
208942227,unlabeled
208942270,villa
208942270,unlabeled
208942285,settlement
208942285,unlabeled
208942293,settlement
208942293,unlabeled
208942207,villa
208942207,monument
208942250,settlement
208942250,unlabeled
208942246,wall-2
208942246,monument
208942211,villa
208942211,unlabeled
208942210,villa
208942210,unlabeled
208942247,monument
208942247,wall-2
208942251,villa
208942251,unlabeled
208942206,villa
208942206,unlabeled
208942292,settlement
208942292,unlabeled
208942284,settlement
208942284,unlabeled
208942271,villa
208942271,unlabeled
208942226,villa
208942226,unlabeled
208942230,villa
208942230,unlabeled
208942288,settlement
208942288,unlabeled
208942267,cemetery
208942267,unlabeled
208942248,wall-2
208942248,monument
208942209,villa
208942209,unlabeled
208942272,villa
208942272,unlabeled
208942225,villa
208942225,unlabeled
208942233,villa
208942233,unlabeled
208942264,villa
208942264,unlabeled
208942213,villa
208942213,unlabeled
208942244,monument
208942244,wall-2
208942252,villa
208942252,unlabeled
208942205,settlement
208942205,unlabeled
208942291,settlement
208942291,unlabeled
208942229,wall-2
208942229,monument
208942268,villa
208942268,unlabeled
208942287,settlement
208942287,unlabeled
208942269,villa
208942269,unlabeled
208942286,settlement
208942286,unlabeled
208942228,wall-2
208942228,monument
208942290,settlement
208942290,unlabeled
208942204,settlement
208942204,unlabeled
208942253,villa
208942253,unlabeled
208942245,wall-2
208942245,monument
208942212,villa
208942212,unlabeled
208942265,bridge
208942232,villa
208942232,unlabeled
208942224,villa
208942224,unlabeled
208942273,villa
208942273,unlabeled
208942208,villa
208942208,unlabeled
208942249,settlement
208942249,unlabeled
208942215,settlement
208942215,unlabeled
208942242,wall-2
208942242,monument
208942254,villa
208942254,unlabeled
208942203,settlement
208942203,unlabeled
208942278,villa
208942278,unlabeled
208942297,settlement
208942297,unlabeled
208942239,settlement
208942239,unlabeled
208942281,settlement
208942281,unlabeled
208942219,settlement
208942219,unlabeled
208942258,villa
208942258,unlabeled
208942274,villa
208942274,unlabeled
208942223,villa
208942223,unlabeled
208942235,wall-2
208942235,monument
208942262,villa
208942262,unlabeled
208942263,settlement
208942263,unlabeled
208942234,unlabeled
208942234,fort
208942222,settlement
208942222,unlabeled
208942275,settlement
208942275,unlabeled
208942259,villa
208942259,unlabeled
208942218,wall-2
208942218,monument
208942280,villa
208942280,unlabeled
208942238,wall-2
208942238,monument
208942279,villa
208942279,unlabeled
208942296,settlement
208942296,unlabeled
208942202,settlement
208942202,unlabeled
208942255,villa
208942255,unlabeled
208942243,monument
208942214,villa
208942214,unlabeled
208942515,settlement
208942542,settlement
208942542,feature
208942554,settlement
208942554,feature
208942503,villa
208942503,unlabeled
208942597,feature
208942597,fort
208942578,settlement
208942578,feature
208942539,settlement
208942539,feature
208942581,settlement
208942581,feature
208942519,settlement
208942558,settlement
208942558,feature
208942574,fort
208942523,feature
208942523,villa
208942535,settlement
208942535,feature
208942562,settlement
208942562,feature
208942563,settlement
208942563,feature
208942534,settlement
208942534,feature
208942522,villa
208942575,settlement
208942575,feature
208942559,settlement
208942559,feature
208942518,villa
208942580,settlement
208942580,feature
208942538,settlement
208942538,feature
208942596,feature
208942596,church
208942579,settlement
208942579,feature
208942502,villa
208942502,unlabeled
208942555,settlement
208942555,feature
208942543,settlement
208942543,feature
208942514,fort
208942548,feature
208942548,church
208942509,settlement
208942509,unlabeled
208942572,feature
208942572,church
208942525,villa
208942533,feature
208942533,fort
208942564,settlement
208942564,feature
208942513,settlement
208942544,settlement
208942544,feature
208942552,settlement
208942552,feature
208942505,monument
208942591,settlement
208942591,feature
208942529,settlement
208942529,feature
208942587,settlement
208942587,feature
208942568,settlement
208942568,feature
208942586,settlement
208942586,feature
208942569,settlement
208942569,feature
208942528,settlement
208942528,feature
208942590,settlement
208942590,feature
208942504,monument
208942553,settlement
208942553,feature
208942545,feature
208942545,fort
208942512,settlement
208942565,settlement
208942565,feature
208942532,settlement
208942532,feature
208942524,villa
208942573,mine-2
208942508,settlement
208942508,unlabeled
208942549,feature
208942549,villa
208942566,settlement
208942566,feature
208942589,settlement
208942589,feature
208942531,settlement
208942531,feature
208942527,settlement
208942570,settlement
208942570,feature
208942585,settlement
208942585,feature
208942593,settlement
208942593,feature
208942507,settlement
208942507,unlabeled
208942550,feature
208942550,villa
208942546,settlement
208942546,feature
208942511,settlement
208942510,settlement
208942547,settlement
208942547,feature
208942551,feature
208942551,villa
208942506,monument
208942592,settlement
208942592,feature
208942584,feature
208942584,tumulus
208942571,settlement
208942571,feature
208942526,villa
208942530,settlement
208942530,feature
208942567,settlement
208942567,feature
208942588,settlement
208942588,feature
208942583,settlement
208942583,feature
208942595,feature
208942595,church
208942501,villa
208942501,unlabeled
208942556,settlement
208942556,feature
208942540,settlement
208942540,feature
208942517,settlement
208942560,settlement
208942560,feature
208942537,settlement
208942537,feature
208942521,settlement
208942576,settlement
208942576,feature
208942599,settlement
208942599,feature
208942577,settlement
208942577,feature
208942598,settlement
208942598,feature
208942520,settlement
208942536,settlement
208942536,feature
208942561,settlement
208942561,feature
208942516,settlement
208942541,settlement
208942541,feature
208942557,settlement
208942557,feature
208942500,villa
208942500,unlabeled
208942594,settlement
208942594,feature
208942582,settlement
208942582,feature
208084575,townhouse
208084576,street
20876903,building
20876903,station
208636044,settlement
208412998,unknown
208412997,unknown
208382,earthworks
208383,earthwork
208591878,unlocated
20456,people
20401,people
20483,cemetery
20421,cemetery
20420,water-open
20477,settlement
20482,cemetery
20494,people
20400,cemetery
20416,settlement
20470,cemetery
20431,river
20466,people
20489,water-open
20411,cemetery
20446,cemetery
20407,tomb
20407,settlement-modern
20493,water-open
20484,settlement
20492,settlement
20406,settlement
20451,water-open
20410,settlement
20467,people
20488,settlement
20430,river
20471,cemetery
20464,people
20487,island
20468,province
20429,peninsula
20405,cemetery
20405,settlement-modern
20444,people
20412,settlement
20469,water-open
20408,settlement
20473,unlocated
20473,settlement
20432,cemetery
20497,people
20403,cemetery
20454,fort-2
20454,settlement
20442,river
20462,settlement
20474,cemetery
20458,cemetery
20419,island
20475,cemetery
20414,cemetery
20443,cemetery
20455,cemetery
204600749,cemetery
204612618,theatre
20487631,garden-hortus
20487631,unlocated
20487631,tomb
20481513,amphitheatre
204230210,bridge
204515924,garden-hortus
204580394,room
204528069,townhouse
204528069,settlement
204558111,temple-2
20387,settlement
20389,people
203097,unlocated
203098,unlocated
203099,unlocated
203037083,spring
203167,unlocated
203130,unlocated
203130,settlement
203147,unlocated
203110,unlocated
203106,unlocated
203151,unlocated
203150,unlocated
203107,unlocated
203111,unlocated
203166,unlocated
203127,unlocated
203116,unlocated
203100,unlocated
203157,unlocated
203161,unlocated
203161,people
203137,unlocated
203160,unlocated
203156,unlocated
203117,unlocated
203140,unlocated
203138,unlocated
203102,people
203114,unlocated
203134,unlocated
203163,unlocated
203122,unlocated
203159,unlocated
203118,unlocated
203158,unlocated
203135,unlocated
203142,unlocated
203115,mountain
203103,unlocated
203154,unlocated
203139,unlocated
203139,people
203132,unlocated
203165,unlocated
203124,unlocated
203108,unlocated
203169,unlocated
203153,unlocated
203104,unlocated
203145,unlocated
203145,people
203144,unlocated
203113,unlocated
203105,unlocated
203105,mountain
203129,unlocated
203168,unlocated
203148,unlocated
203109,unlocated
203125,unlocated
203164,unlocated
203164,valley
203193875,road
203499429,pyramid
203215665,settlement
203215665,settlement-modern
203544460,settlement
203544459,monument
202006092,tower-defensive
202006092,sanctuary
202079427,findspot
202079427,settlement-modern
202079426,villa
20202878,unknown
202157292,unlocated
202157292,river
202833933,city-wall
202833934,region
202520973,tomb
202520973,temple-2
20505,people
20513,cemetery
20568,people
20509,cemetery
20533,cemetery
20572,cemetery
20525,cemetery
20565,cemetery
20532,cemetery
20532,settlement-modern
20508,people
20586,river
20512,cemetery
20553,settlement
20519,cemetery
20535,cemetery
20523,people
20503,settlement
20515,settlement
20539,people
20578,cemetery
20580,cemetery
20514,cemetery
20514,settlement-modern
20522,cemetery
20563,cemetery
20563,temple
20521,cemetery
20576,settlement
20576,settlement-modern
20599,cemetery
20560,cemetery
20595,region
20540,cemetery
20517,cemetery
20501,settlement
20556,cemetery
20516,cemetery
20594,water-open
20593,cemetery
20511,settlement
20550,settlement
20570,river
20566,people
20531,cemetery
20530,settlement
20567,water-open
20526,cemetery
20506,settlement
20510,settlement
20585718,settlement-modern
205387552,architecturalcomplex
205387552,estate
205264674,ekklesiasterion
205264674,hill
279984092,settlement
279984092,archaeological-site
279761117,settlement
2793986,tomb
2793986,settlement-modern
270971042,city-gate
270971042,city-wall
270173116,shrine
270118641,shrine
270118641,temple-2
270123727,unlocated
270123727,region
270123726,settlement
270868199,road
270868200,road
270818822,cemetery
270854396,settlement
270427692,settlement
270371,river
270326,unlocated
270330,unlocated
270367,unlocated
270367,monastery
270310,unlocated
270347,unlocated
270306,unlocated
270384,unlocated
270350,unlocated
270346,unlocated
270311,unlocated
270331,unlocated
270327,unlocated
270370,settlement
270316,unlocated
270316,island
270341,unlocated
270357,unlocated
270382,unlocated
270377,unlocated
270320,unlocated
270336,unlocated
270361,unlocated
270360,unlocated
270360,river
270337,unlocated
270321,unlocated
270376,unlocated
270376,island
270301,unlocated
270356,unlocated
270340,unlocated
270340,settlement-modern
270317,unlocated
270380,unlocated
270355,unlocated
270314,unlocated
270363,unlocated
270334,unlocated
270318,unlocated
270358,unlocated
270374,unlocated
270323,unlocated
270335,unlocated
270362,island
270342,unlocated
270303,unlocated
270339,unlocated
270381,unlocated
270381,settlement
270365,unlocated
270332,unlocated
270324,unlocated
270373,unlocated
270349,unlocated
270369,settlement
270386,unlocated
270304,unlocated
270345,unlocated
270313,unlocated
270344,unlocated
270352,unlocated
270305,unlocated
270329,unlocated
270368,unlocated
270348,archipelago
270348,unlocated
270325,unlocated
270369684,tomb
270296,settlement
270297,unlocated
270292,unlocated
270293,unlocated
270298,unlocated
270294,unlocated
270295,unlocated
277089,road
277093,road
277092,road
277088,road
277095,road
277094,road
277091,road
277087,road
277090,road
277030428,estate
277847,settlement
277847,villa
277851,feature
277850,settlement
277846,villa
277845,settlement
277849,settlement
277848,settlement
277844,feature
277852,fort-2
277852,settlement
277843,feature
277842,feature
277867435,fortified-settlement
277867436,settlement
277432404,villa
277432403,tumulus
277432401,tumulus
277370050,theatre
277569430,temple-2
277534797,sanctuary
277534787,tumulus
27698090,province-2
276094797,fort
276094798,settlement
276094798,settlement-modern
276064291,bath
276774947,unknown
276676983,theatre
276676984,sanctuary
276663667,cultural-landscape
276193890,fort-2
276193890,hillfort
276193890,fort
276332,quarry
276585784,settlement
276585784,acropolis
276585784,wall-2
271059,river
271075,unlocated
271075,river
271063,island
271055,settlement
271079,unlocated
271080,unlocated
271080,lighthouse
271080,cape
271081,unlocated
271078,river
271054,settlement
271062,unlocated
271074,island
271058,unlocated
271053,unlocated
271053,people
271069,unlocated
271069,water-open
271049,people
271073,unlocated
271065,unlocated
271065,port
271064,unlocated
271048,unlocated
271048,lighthouse
271068,unlocated
271052,settlement
271051,people
271047,river
271067,people
271071,unlocated
271070,settlement
271066,unlocated
271066,island
271050,unlocated
271061,people
271077,settlement
271057,unlocated
271057,people
271056,unlocated
271056,settlement
271056,settlement-modern
271076,cape
271060,unlocated
271060,settlement
271757444,unlocated
271757444,estate
271668241,space-interior
271668241,architecturalcomplex
27164982,city-gate
271130923,aqueduct
271882541,shrine
271347289,amphitheatre
271357867,nuraghe
271357867,monument
271500627,city-gate
271535243,archaeological-site
271535243,tell
278785543,stadion
278785543,gymnasium
278612,unlocated
278632,unlocated
278624,unlocated
278609,water-open
278609,unlocated
278625,unlocated
278633,settlement
278633,station
278605,unlocated
278629,unlocated
278634,unlocated
278634,plain
278622,unlocated
278602,unlocated
278614,unlocated
278615,unlocated
278619,unlocated
278623,unlocated
278600,unlocated
278617,unlocated
278621,unlocated
278621,people
278631,unlocated
278627,unlocated
278607,unlocated
278611,unlocated
27863485,shrine
278163592,settlement
278163592,city-wall
278163592,hill
278163592,acropolis
278599,unlocated
278599,river
278598,unlocated
278597,unlocated
278568881,sanctuary
278568881,archaeological-site
27461581,settlement
274853772,road
274528783,cemetery
27390441,people
273861891,nuraghe
273840229,tomb
272904994,district
27294348,cemetery
272709531,amphitheatre
272640037,sanctuary
272640037,archaeological-site
272879822,archaeological-site
272860363,island
272861914,villa
272861915,station
272290639,station
272290638,castle
272213281,road
272213280,road
272549829,findspot
275980075,architecturalcomplex
275941309,unlocated
275941309,sanctuary
275722,tumulus
275734,fort-2
275734,fortified-settlement
275734,fort
275734,settlement
275718,settlement
275738,station
275743,river
275714,fort
275702,fort
275703,settlement
275703,port
275715,fort
275742,label
275742,people
275719,villa
275723,label
275723,people
275712,villa
275712,settlement-modern
275704,mountain
275724,cape
275732,settlement
275708,unknown
275709,tumulus
275733,river
275733,mouth
275725,settlement
275705,settlement
275713,unknown
275744,settlement
275729,fort
275706,settlement
275710,fort
275730,cape
275726,settlement
275727,river
275731,production
275731,mine
275711,settlement
275707,villa
275736,settlement
275736,port
275720,settlement
275700,fort
275716,villa
275740,settlement
275740,archaeological-site
275717,settlement
275701,fort
275721,settlement
275737,fort
275688,label
275688,people
275667,river
275626,villa
275671,settlement
275692,fort
275606,settlement
275606,settlement-modern
275651,settlement
275647,temple-2
275646,fort
275650,label
275650,people
275607,fort
275693,settlement
275685,settlement
275670,label
275670,people
275627,settlement
275631,fort-2
275689,label
275689,people
275666,settlement
275666,archaeological-site
275682,tumulus
275694,settlement
275600,label
275600,people
275657,fort
275641,fort
275661,fort
275620,settlement
275698,label
275698,people
275677,villa
275699,production
275621,villa
275637,villa
275617,tower-defensive
275617,defensive-wall
275617,fort-2
275640,island
275656,villa
275601,label
275601,people
275683,tumulus
275614,cape
275655,fort
275602,cape
275679,label
275679,people
275696,settlement
275680,villa
275618,fort
275659,settlement
275675,villa
275634,fort
275663,villa
275662,villa
275635,tumulus
275623,settlement
275674,region
275674,people
275658,villa
275619,villa
275681,settlement
275639,island
275678,fort
275697,river
275603,fort
275654,fort
275615,settlement
275608,fort
